CLIENTNUM,churn_probability,risk_tier,top_driver,Total_Trans_Ct,Total_Trans_Amt,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Card_Category,Income_Category,Gender,Customer_Age
711161133,0.99580526,Critical,Total_Trans_Amt,59,9338,3,3,0,6071.0,0.0,0,4,0,36
715052583,0.0006672916,Stable,Total_Trans_Ct,112,14375,3,1,879,27494.0,0.032,3,2,1,45
714586458,0.0012014083,Stable,Total_Trans_Ct,124,16377,3,1,2031,7106.0,0.286,0,4,0,41
711523533,0.0019270005,Stable,Total_Trans_Ct,130,14781,3,1,1805,17230.0,0.105,0,2,1,43
756658083,0.0034928867,Stable,Total_Trans_Ct,115,17350,2,1,2018,30885.0,0.065,0,3,1,49
709247808,0.0024941983,Stable,Total_Trans_Ct,102,14205,2,2,2517,3629.0,0.694,0,4,0,53
713242383,0.8943439,Watch,Total_Trans_Amt,75,7721,1,2,796,34516.0,0.023,3,0,1,39
717135333,0.00056019315,Stable,Total_Trans_Ct,97,13204,2,2,1390,17970.0,0.077,0,5,0,50
716150358,0.0005646473,Stable,Total_Trans_Ct,115,14805,2,3,2070,10343.0,0.2,3,4,1,38
717457008,0.9571418,Critical,Total_Trans_Amt,90,7991,3,3,0,9267.0,0.0,0,1,1,43
711822933,0.0014181391,Stable,Total_Trans_Ct,103,14187,3,3,1651,2985.0,0.553,0,1,0,55
803968233,0.0015728605,Stable,Total_Trans_Ct,114,13377,3,3,2517,14386.0,0.175,3,4,0,39
779037408,0.0015430386,Stable,Total_Trans_Ct,109,14637,3,3,694,3581.0,0.194,0,1,1,38
709007883,0.0005668609,Stable,Total_Trans_Ct,104,14540,2,3,1267,3079.0,0.411,0,4,1,37
714635883,0.0009756711,Stable,Total_Trans_Ct,109,14881,3,2,1996,3594.0,0.555,0,4,0,48
779914383,0.0009552963,Stable,Total_Trans_Ct,116,14719,2,2,1636,10488.0,0.156,0,2,1,34
712841883,0.93640643,Critical,Total_Trans_Amt,66,7155,3,2,2517,34516.0,0.073,3,3,1,50
719582058,0.9526523,Critical,Total_Trans_Amt,75,9102,2,3,1629,24001.0,0.068,0,3,1,41
708387933,0.002056746,Stable,Total_Trans_Ct,110,14357,1,2,0,5500.0,0.0,0,4,0,49
717251508,0.007941521,Stable,Total_Trans_Ct,116,14127,1,3,0,34516.0,0.0,0,0,1,37
710699283,0.0006711304,Stable,Total_Trans_Ct,131,14567,1,1,1921,7790.0,0.247,0,0,1,46
709141908,0.00886183,Stable,Total_Trans_Ct,111,16359,3,1,2451,10301.0,0.238,0,3,1,53
720356133,0.00055862474,Stable,Total_Trans_Ct,101,14812,3,1,1419,23939.0,0.059,0,5,0,48
717788958,0.0051955925,Stable,Total_Trans_Ct,103,16464,1,2,570,21615.0,0.026,0,3,1,31
778563858,0.00045267472,Stable,Total_Trans_Ct,115,14512,1,1,991,8712.0,0.114,0,4,0,40
711096633,0.9071936,Critical,Total_Trans_Ct,94,8600,2,6,0,12203.0,0.0,3,4,0,37
716816583,0.001707209,Stable,Total_Trans_Ct,94,14463,3,1,2148,15483.0,0.139,0,2,1,61
719841708,0.0014819968,Stable,Total_Trans_Ct,121,15180,4,3,2031,20356.0,0.1,0,3,1,45
708555633,0.0038588995,Stable,Total_Trans_Ct,97,15157,3,1,2517,3548.0,0.709,0,4,0,32
714638883,0.0043258835,Stable,Total_Trans_Ct,110,14257,3,3,1835,4661.0,0.394,0,1,1,31
809147283,0.0024174443,Stable,Total_Trans_Ct,109,15058,2,1,1372,15987.0,0.086,1,4,0,43
708197358,0.9864342,Critical,Total_Trans_Amt,63,7784,1,3,264,30543.0,0.009,0,3,1,57
757247808,0.99555993,Critical,Total_Trans_Amt,61,9495,4,3,2517,5230.0,0.481,0,4,0,42
820922733,0.0017964679,Stable,Total_Trans_Ct,124,14160,1,2,0,34516.0,0.0,0,3,1,43
807977808,0.0013127801,Stable,Total_Trans_Ct,103,13671,3,3,2517,3246.0,0.775,0,4,0,39
712863183,0.0031784382,Stable,Total_Trans_Ct,114,13819,3,3,829,10018.0,0.083,0,1,0,46
778825908,0.00046959045,Stable,Total_Trans_Ct,113,14321,1,3,1523,10272.0,0.148,3,4,0,43
713379258,0.0005763219,Stable,Total_Trans_Ct,100,15925,1,2,1293,4097.0,0.316,0,4,0,32
710232483,0.0007731425,Stable,Total_Trans_Ct,122,16908,3,2,2162,19846.0,0.109,0,5,0,49
710170758,0.97992194,Critical,Total_Trans_Amt,67,8314,2,2,2331,4469.0,0.522,0,2,1,32
803421108,0.009073459,Stable,Total_Trans_Ct,113,14374,2,2,2517,20701.0,0.122,0,3,1,49
792152283,0.021081682,Stable,Total_Trans_Ct,103,14378,3,2,0,8426.0,0.0,0,0,1,54
717291333,0.0033529114,Stable,Total_Trans_Ct,113,15110,2,2,0,16722.0,0.0,0,3,1,38
714928158,0.0018822199,Stable,Total_Trans_Ct,102,13434,2,3,806,34516.0,0.023,3,3,1,60
780511683,0.957127,Critical,Total_Trans_Amt,76,7869,3,3,232,4413.0,0.053,0,1,1,47
772491333,0.0010489244,Stable,Total_Trans_Ct,94,14738,1,2,2005,5342.0,0.375,0,4,0,31
719847108,0.9809622,Critical,Total_Trans_Amt,73,8124,3,3,2517,8455.0,0.298,0,1,1,52
808045833,0.003914904,Stable,Total_Trans_Ct,105,15860,3,2,1698,7659.0,0.222,0,4,1,49
708385533,0.9921748,Critical,Total_Trans_Amt,80,9524,3,3,0,11059.0,0.0,3,4,0,49
770205708,0.0010793266,Stable,Total_Trans_Ct,112,15495,3,0,0,4093.0,0.0,0,4,1,31
719379858,0.99828124,Critical,Total_Trans_Amt,73,8549,2,3,0,24239.0,0.0,0,3,1,39
709657533,0.99601597,Critical,Total_Trans_Amt,54,8260,3,2,2270,7793.0,0.291,0,0,1,44
798788958,0.00090891396,Stable,Total_Trans_Ct,93,14471,3,2,1130,6407.0,0.176,0,3,1,32
720011958,0.0023543313,Stable,Total_Trans_Ct,97,15763,3,3,1532,6024.0,0.254,0,2,1,57
708982158,0.0009517841,Stable,Total_Trans_Ct,106,14802,2,3,2122,3352.0,0.633,0,4,0,48
710803983,0.0039388537,Stable,Total_Trans_Ct,95,14220,3,1,0,32222.0,0.0,0,3,1,44
719768658,0.00036616498,Stable,Total_Trans_Ct,104,14544,3,1,2032,34516.0,0.059,3,5,0,31
711355908,0.0009815315,Stable,Total_Trans_Ct,117,12042,3,3,941,34516.0,0.027,3,5,0,44
813153108,0.0014395906,Stable,Total_Trans_Ct,108,14565,3,3,966,31091.0,0.031,0,3,1,49
712487883,0.9844796,Critical,Total_Trans_Amt,74,9071,1,3,0,7464.0,0.0,0,3,1,54
753220383,0.96736133,Critical,Total_Trans_Amt,78,8302,2,3,0,11722.0,0.0,0,0,1,29
708340758,0.99511886,Critical,Total_Trans_Amt,74,8109,3,3,0,7769.0,0.0,0,4,1,41
720852108,0.00044706414,Stable,Total_Trans_Ct,116,16695,3,1,1553,3569.0,0.435,0,0,1,46
716728233,0.00066889834,Stable,Total_Trans_Ct,123,14178,3,1,1480,3216.0,0.46,0,4,0,47
711863433,0.0005228205,Stable,Total_Trans_Ct,116,15670,3,1,1782,3789.0,0.47,0,4,1,30
779422458,0.001053913,Stable,Total_Trans_Ct,120,16339,2,3,1206,3533.0,0.341,0,4,0,31
715573758,0.0024696952,Stable,Total_Trans_Ct,113,15226,2,1,1816,34516.0,0.053,3,0,1,43
794530608,0.0035732617,Stable,Total_Trans_Ct,120,13264,2,3,0,27229.0,0.0,0,3,1,52
718376583,0.99331206,Critical,Total_Trans_Ct,40,5806,3,2,751,34516.0,0.022,3,3,1,52
720827133,0.99670357,Critical,Total_Trans_Amt,64,8132,2,2,463,6261.0,0.074,0,4,0,43
767414808,0.0011630362,Stable,Total_Trans_Ct,120,15017,3,3,2092,6996.0,0.299,0,4,0,57
718919433,0.0008556157,Stable,Total_Trans_Ct,112,14973,3,3,1149,4440.0,0.259,0,4,0,52
708694983,0.0005832905,Stable,Total_Trans_Ct,96,14750,2,1,2222,3150.0,0.705,0,4,0,55
719270358,0.0009896958,Stable,Total_Trans_Ct,113,15505,2,2,1678,4288.0,0.391,0,1,0,57
708948483,0.9806143,Critical,Total_Trans_Amt,68,8444,3,1,761,34516.0,0.022,3,3,1,54
708462258,0.0008927504,Stable,Total_Trans_Ct,94,16563,1,2,1171,5189.0,0.226,0,4,0,51
716721483,0.9829237,Critical,Total_Trans_Amt,72,8696,2,2,2017,14458.0,0.14,0,1,1,59
799011558,0.0010302003,Stable,Total_Trans_Ct,120,15740,2,3,1171,16909.0,0.069,0,0,1,43
710697408,0.0015569251,Stable,Total_Trans_Ct,115,15471,1,3,896,6739.0,0.133,0,4,0,41
710527533,0.9875516,Critical,Total_Trans_Amt,58,8586,3,3,0,4982.0,0.0,0,1,1,45
709996833,0.98691946,Critical,Total_Trans_Amt,70,7528,3,5,0,12359.0,0.0,3,4,1,31
718531983,0.0013753846,Stable,Total_Trans_Ct,124,13810,3,3,2068,9959.0,0.208,0,3,1,51
715554708,0.00032189256,Stable,Total_Trans_Ct,114,14949,1,2,1484,8507.0,0.174,0,0,1,53
718774533,0.0042037526,Stable,Total_Trans_Ct,111,15053,3,1,1823,15355.0,0.119,0,2,1,48
712337208,0.0009697063,Stable,Total_Trans_Ct,93,13647,3,2,1890,23731.0,0.08,0,5,0,59
714022833,0.9967026,Critical,Total_Trans_Amt,58,5977,3,3,0,17909.0,0.0,3,1,0,42
710026458,0.0019892456,Stable,Total_Trans_Ct,99,12575,2,2,2475,3995.0,0.62,0,1,1,34
710178558,0.9913585,Critical,Total_Trans_Amt,89,9314,3,6,2517,34516.0,0.073,1,2,1,46
768712383,0.9878158,Critical,Total_Trans_Amt,91,8173,3,6,0,34516.0,0.0,0,0,1,51
711156858,0.9740297,Critical,Total_Trans_Amt,74,9819,4,3,2517,8297.0,0.303,0,4,0,48
719799033,0.0013052908,Stable,Total_Trans_Ct,116,14330,1,2,2448,5520.0,0.443,0,3,1,52
720788883,0.0020644425,Stable,Total_Trans_Ct,118,15886,2,3,2209,3736.0,0.591,0,5,0,58
710306358,0.9723523,Critical,Total_Trans_Amt,56,7995,1,2,1983,9664.0,0.205,0,1,1,38
758617233,0.00066662097,Stable,Total_Trans_Ct,108,14781,3,2,1559,4132.0,0.377,0,4,0,56
720163458,0.0011459532,Stable,Total_Trans_Ct,109,14521,2,3,1786,28043.0,0.064,0,0,1,38
708482658,0.0011929981,Stable,Total_Trans_Ct,114,15594,2,2,1946,9959.0,0.195,0,3,1,41
826148883,0.0018719371,Stable,Total_Trans_Ct,108,14762,3,1,1660,16453.0,0.101,0,0,1,45
779055033,0.969002,Critical,Total_Trans_Amt,64,8104,2,2,2416,8256.0,0.293,0,4,0,43
713118183,0.0021333587,Stable,Total_Trans_Ct,108,13117,1,2,1562,13427.0,0.116,0,1,1,31
714103083,0.0030185392,Stable,Total_Trans_Ct,110,14649,3,1,1525,3263.0,0.467,0,1,1,47
714145233,0.9939102,Critical,Total_Relationship_Count,49,5112,2,3,400,34516.0,0.012,3,3,1,34
719547033,0.9978041,Critical,Total_Trans_Amt,60,7957,3,6,0,23502.0,0.0,0,3,1,40
720899058,0.007434732,Stable,Total_Trans_Ct,116,13604,2,1,2517,7685.0,0.328,0,3,1,35
789432033,0.99476284,Critical,Total_Trans_Amt,64,7844,2,3,230,4065.0,0.057,0,4,0,32
717214158,0.021877348,Stable,Total_Trans_Ct,94,15475,3,3,0,9815.0,0.0,0,1,1,41
715269483,0.0014803318,Stable,Total_Trans_Ct,128,15473,1,3,2517,17374.0,0.145,0,0,1,50
718805733,0.00286987,Stable,Total_Trans_Ct,120,13937,1,1,2517,7093.0,0.355,0,1,0,39
789780033,0.003651763,Stable,Total_Trans_Ct,114,14202,2,2,917,34516.0,0.027,3,3,1,33
716482533,0.0029696967,Stable,Total_Trans_Ct,98,14893,1,2,0,3329.0,0.0,0,4,0,48
708319908,0.93345666,Critical,Total_Trans_Amt,70,8667,1,2,1473,4116.0,0.358,0,3,1,37
711663858,0.001492983,Stable,Total_Trans_Ct,127,15862,3,3,1204,20030.0,0.06,0,5,1,28
716894658,0.0020928571,Stable,Total_Trans_Ct,123,16824,2,2,1763,8687.0,0.203,0,4,0,49
714082308,0.9624909,Critical,Total_Trans_Amt,89,8056,1,3,0,8656.0,0.0,0,3,1,39
708082083,0.0011708027,Stable,Total_Trans_Ct,111,15149,3,3,1661,3544.0,0.469,0,4,0,45
714820158,0.9905813,Critical,Total_Trans_Amt,68,10211,3,1,660,5988.0,0.11,0,1,1,29
713347608,0.99777526,Critical,Total_Trans_Amt,69,9442,3,2,0,4917.0,0.0,0,4,0,54
721395633,0.0022112024,Stable,Total_Trans_Ct,108,15063,3,3,994,18591.0,0.053,0,3,1,53
721438233,0.002321648,Stable,Total_Trans_Ct,120,15580,3,3,1761,3297.0,0.534,0,1,1,39
713987808,0.0049512666,Stable,Total_Trans_Ct,120,14970,2,2,2165,5702.0,0.38,0,4,0,43
721086483,0.0006877237,Stable,Total_Trans_Ct,97,13563,3,3,2517,10982.0,0.229,3,4,0,27
709969758,0.0017000904,Stable,Total_Trans_Ct,115,13966,3,3,1774,34516.0,0.051,2,2,1,43
801502008,0.0009860698,Stable,Total_Trans_Ct,106,14287,1,2,1195,20144.0,0.059,0,2,1,37
819051183,0.0003710542,Stable,Total_Trans_Ct,114,16207,1,3,1925,16349.0,0.118,0,5,0,47
710858658,0.0006114449,Stable,Total_Trans_Ct,108,15050,1,2,0,10610.0,0.0,3,4,0,48
716002458,0.0026126662,Stable,Total_Trans_Ct,126,15691,1,2,656,7386.0,0.089,0,1,1,43
718080558,0.99686486,Critical,Total_Trans_Amt,67,8798,3,3,0,4720.0,0.0,0,4,0,41
788019483,0.00185598,Stable,Total_Trans_Ct,122,14515,1,3,766,3660.0,0.209,0,3,1,49
716151858,0.0005794521,Stable,Total_Trans_Ct,97,15372,1,3,1893,12932.0,0.146,0,3,1,46
717241233,0.0007563305,Stable,Total_Trans_Ct,123,14112,3,3,1341,6089.0,0.22,0,4,0,60
713880633,0.8038379,Watch,Total_Trans_Amt,83,8883,2,3,0,5905.0,0.0,0,2,1,53
712374708,0.0021548632,Stable,Total_Trans_Ct,120,14049,2,2,897,23103.0,0.039,0,5,0,28
721145433,0.0005092691,Stable,Total_Trans_Ct,128,16237,2,2,1523,11280.0,0.135,3,4,0,52
711398433,0.0012194205,Stable,Total_Trans_Ct,99,16736,3,3,1200,16565.0,0.072,0,2,1,38
715601808,0.010613054,Stable,Total_Trans_Ct,131,16692,2,3,2253,34516.0,0.065,0,0,1,50
717324183,0.0007122281,Stable,Total_Trans_Ct,119,14769,1,3,1288,14305.0,0.09,3,4,0,31
720557883,0.0011732689,Stable,Total_Trans_Ct,102,15240,2,1,1595,6104.0,0.261,0,4,1,35
708759408,0.048431497,Stable,Total_Trans_Ct,108,15124,3,2,0,4207.0,0.0,0,1,0,48
719430483,0.0014777931,Stable,Total_Trans_Ct,119,14145,3,2,1476,34516.0,0.043,0,0,1,51
758753283,0.97622865,Critical,Total_Trans_Amt,71,7341,3,3,550,34516.0,0.016,0,0,1,52
716933283,0.00078986335,Stable,Total_Trans_Ct,116,14738,1,1,1882,34516.0,0.055,1,2,1,52
773172483,0.9601729,Critical,Total_Trans_Amt,70,7463,2,4,0,4063.0,0.0,0,1,1,30
721459008,0.00077067537,Stable,Total_Trans_Ct,101,14885,1,2,1168,11791.0,0.099,0,0,1,36
710639658,0.96283925,Critical,Total_Trans_Amt,78,9658,1,3,829,17744.0,0.047,0,2,1,29
710710233,0.009738831,Stable,Total_Trans_Ct,100,15560,2,3,0,34516.0,0.0,3,0,1,58
708996708,0.00044559754,Stable,Total_Trans_Ct,105,15584,1,1,1409,21032.0,0.067,0,3,1,55
713315433,0.0026873976,Stable,Total_Trans_Ct,118,15802,1,2,0,18571.0,0.0,0,2,1,61
712941483,0.9934495,Critical,Total_Trans_Amt,61,6826,3,3,0,3735.0,0.0,3,1,0,51
789890958,0.0068971557,Stable,Total_Trans_Ct,111,16230,1,2,482,10948.0,0.044,0,1,0,53
714757083,0.9344374,Critical,Total_Trans_Amt,84,8765,2,2,0,29076.0,0.0,3,2,1,44
789237333,0.015152559,Stable,Total_Trans_Ct,102,15041,2,5,1593,20237.0,0.079,0,2,1,47
714949758,0.00041292663,Stable,Total_Trans_Ct,123,16712,1,4,1913,34516.0,0.055,2,5,0,51
714136233,0.99390644,Critical,Total_Trans_Amt,72,8417,2,3,0,34516.0,0.0,0,0,1,53
778888083,0.99374396,Critical,Total_Trans_Amt,62,8697,2,4,0,4307.0,0.0,0,1,0,45
710923533,0.0035031838,Stable,Total_Trans_Ct,127,15611,2,3,0,34516.0,0.0,0,0,1,38
709385133,0.0037261595,Stable,Total_Trans_Ct,113,15572,3,5,1513,14828.0,0.102,0,5,0,42
716836308,0.0005306423,Stable,Total_Trans_Ct,124,14791,3,2,1139,3839.0,0.297,0,4,1,29
720633558,0.0016308771,Stable,Total_Trans_Ct,101,14786,3,4,995,3727.0,0.267,0,4,0,37
712846458,0.0018246399,Stable,Total_Trans_Ct,125,14709,3,4,1432,14290.0,0.1,0,3,1,45
709399908,0.0016847469,Stable,Total_Trans_Ct,99,15026,2,2,1442,7594.0,0.19,0,1,0,34
772698783,0.0014885333,Stable,Total_Trans_Ct,124,13988,2,4,1549,8416.0,0.184,0,4,0,50
718665033,0.9814755,Critical,Total_Trans_Amt,76,8177,3,4,0,34140.0,0.0,3,2,1,44
771561183,0.98794156,Critical,Total_Trans_Amt,66,7464,3,3,2517,13753.0,0.183,0,1,0,42
789008508,0.000108378634,Stable,Total_Trans_Ct,119,13999,1,1,1687,3472.0,0.486,0,3,1,44
719439108,0.0012043741,Stable,Total_Trans_Ct,100,14728,3,2,1613,15315.0,0.105,3,1,1,42
720817533,0.008390191,Stable,Total_Trans_Ct,91,15559,1,2,1264,12086.0,0.105,0,0,1,54
813901458,0.0014408029,Stable,Total_Trans_Ct,95,14954,5,3,1642,34516.0,0.048,3,2,1,60
717783483,0.001036854,Stable,Total_Trans_Ct,122,17038,1,2,2286,5016.0,0.456,0,4,0,47
718299933,0.001824975,Stable,Total_Trans_Ct,100,15903,3,4,739,4333.0,0.171,0,1,1,42
789074358,0.008942572,Stable,Total_Trans_Ct,122,16856,2,1,0,10325.0,0.0,0,2,1,46
712036383,0.9971935,Critical,Total_Trans_Amt,68,9980,3,3,0,18418.0,0.0,0,2,1,49
720618033,0.06520186,Stable,Total_Trans_Ct,90,14829,3,2,0,9633.0,0.0,0,1,0,43
720415833,0.000551819,Stable,Total_Trans_Ct,107,14751,5,2,1563,3842.0,0.407,0,2,1,47
720385608,0.00036509265,Stable,Total_Trans_Ct,99,14314,1,4,1936,20958.0,0.092,0,3,1,45
709937583,0.0009861831,Stable,Total_Trans_Ct,108,14220,3,2,1835,3024.0,0.607,0,5,0,45
770743983,0.00180425,Stable,Total_Trans_Ct,94,15683,2,3,874,8698.0,0.1,0,1,0,34
715671183,0.9956477,Critical,Total_Trans_Amt,67,9045,3,4,2517,6824.0,0.369,0,3,1,43
711283008,0.0037645034,Stable,Total_Trans_Ct,105,16019,5,3,0,34516.0,0.0,3,3,1,50
778873608,0.00021939936,Stable,Total_Trans_Ct,116,14335,1,1,1984,34516.0,0.057,3,3,1,44
709592808,0.0014822946,Stable,Total_Trans_Ct,103,14470,3,4,1556,3311.0,0.47,0,4,0,38
773306658,0.0020877428,Stable,Total_Trans_Ct,103,15678,5,4,1230,4752.0,0.259,0,2,1,54
822084333,0.762662,Watch,Total_Trans_Amt,84,8219,4,3,0,4041.0,0.0,0,3,1,51
708821733,0.99029875,Critical,Total_Trans_Amt,70,8301,3,4,531,19713.0,0.027,3,1,0,43
711070683,0.004314821,Stable,Total_Trans_Ct,106,13891,1,2,493,6725.0,0.073,0,1,0,48
772596783,0.0004454491,Stable,Total_Trans_Ct,125,15442,2,2,1109,15261.0,0.073,1,4,1,31
806917983,0.0005553979,Stable,Total_Trans_Ct,126,15200,3,1,1526,33779.0,0.045,3,5,0,32
719329983,0.019083703,Stable,Total_Trans_Ct,88,13784,1,2,0,15648.0,0.0,0,5,0,42
710190858,0.004576564,Stable,Total_Trans_Ct,110,13804,2,4,2288,9283.0,0.246,0,1,1,28
708880683,0.0016304052,Stable,Total_Trans_Ct,102,13697,3,4,892,3970.0,0.225,0,1,1,49
709332408,0.0012656533,Stable,Total_Trans_Ct,106,13517,3,3,1640,6159.0,0.266,0,4,0,44
710751033,0.99735874,Critical,Total_Trans_Amt,65,8286,1,3,0,4829.0,0.0,0,4,0,31
710679933,0.9985097,Critical,Total_Trans_Amt,58,8660,5,4,0,15633.0,0.0,0,3,1,59
710849208,0.0012936599,Stable,Total_Trans_Ct,113,14738,3,4,1652,34516.0,0.048,3,0,1,47
710056758,0.001901187,Stable,Total_Trans_Ct,116,15635,2,4,1850,10017.0,0.185,0,1,1,51
713520858,0.00096744485,Stable,Total_Trans_Ct,119,16023,3,2,1981,3895.0,0.509,0,4,0,53
714710733,0.0011243696,Stable,Total_Trans_Ct,120,16557,1,2,0,5611.0,0.0,0,3,1,51
766769058,0.0015491622,Stable,Total_Trans_Ct,121,15817,3,3,1790,22722.0,0.079,1,1,1,51
716990883,0.0010403071,Stable,Total_Trans_Ct,115,15260,1,2,766,16033.0,0.048,0,3,1,38
718298733,0.050384026,Stable,Total_Trans_Ct,85,14134,3,2,0,12978.0,0.0,0,3,1,40
717174558,0.780452,Watch,Total_Trans_Ct,81,7733,3,3,0,9129.0,0.0,0,4,0,57
714543633,0.91092104,Critical,Total_Trans_Amt,78,8024,2,5,0,7500.0,0.0,0,4,0,45
715756683,0.0033402436,Stable,Total_Trans_Ct,111,15237,2,4,1696,14804.0,0.115,0,3,1,50
719400108,0.0027718986,Stable,Total_Trans_Ct,124,14319,3,4,1084,34516.0,0.031,0,3,1,53
710463408,0.0011169363,Stable,Total_Trans_Ct,104,15627,2,3,1116,9683.0,0.115,0,3,1,47
708245808,0.001048774,Stable,Total_Trans_Ct,124,13908,1,4,924,19671.0,0.047,0,2,1,35
799253808,0.0015175332,Stable,Total_Trans_Ct,120,13845,2,3,1294,34516.0,0.037,3,3,1,42
716552433,0.00069419626,Stable,Total_Trans_Ct,117,15926,1,2,1067,5056.0,0.211,0,4,0,40
720995583,0.00090179517,Stable,Total_Trans_Ct,110,15054,2,2,1754,25217.0,0.07,3,2,1,48
780118158,0.0018585657,Stable,Total_Trans_Ct,124,15656,2,4,2420,3585.0,0.675,0,4,1,27
713668158,0.99346364,Critical,Total_Trans_Amt,71,9212,3,3,0,21067.0,0.0,0,5,0,31
709249083,0.99427044,Critical,Total_Trans_Amt,64,8672,2,4,0,4283.0,0.0,0,2,1,40
717081483,0.00116795,Stable,Total_Trans_Ct,96,16606,2,2,2209,25187.0,0.088,0,3,1,37
718455633,0.0022257122,Stable,Total_Trans_Ct,124,16328,3,2,2517,7469.0,0.337,1,5,0,60
708974283,0.0031260238,Stable,Total_Trans_Ct,95,15427,1,1,0,18142.0,0.0,0,2,1,50
713399583,0.96633375,Critical,Total_Trans_Amt,74,8636,3,4,2097,29865.0,0.07,0,3,1,49
713293983,0.007918428,Stable,Total_Trans_Ct,91,15313,3,2,2517,3388.0,0.743,0,2,1,52
714785508,0.0020615777,Stable,Total_Trans_Ct,99,15154,3,2,1313,34516.0,0.038,3,3,1,49
827318958,0.001442131,Stable,Total_Trans_Ct,99,14261,3,2,1785,9431.0,0.189,0,4,0,49
718496283,0.0025183691,Stable,Total_Trans_Ct,121,15998,2,3,2228,30770.0,0.072,3,5,0,42
709608708,0.9247239,Critical,Total_Trans_Amt,79,9451,1,4,2517,6500.0,0.387,0,2,1,29
710939283,0.002296713,Stable,Total_Trans_Ct,105,16078,2,4,1300,4209.0,0.309,0,1,0,45
770824833,0.0050284043,Stable,Total_Trans_Ct,94,16236,3,5,1135,3657.0,0.31,0,1,1,32
779082633,0.0012119054,Stable,Total_Trans_Ct,104,14596,2,3,979,4107.0,0.238,0,2,1,30
720515883,0.007073497,Stable,Total_Trans_Ct,115,16469,3,2,0,3638.0,0.0,0,4,0,57
747885858,0.014897019,Stable,Total_Trans_Ct,91,14571,3,3,2048,8325.0,0.246,0,4,0,39
779140533,0.0034823155,Stable,Total_Trans_Ct,121,15195,6,4,2311,27124.0,0.085,0,0,1,49
716619558,0.0011030466,Stable,Total_Trans_Ct,119,16401,3,2,1941,13747.0,0.141,3,4,0,38
788633733,0.0009211755,Stable,Total_Trans_Ct,108,16258,3,2,1173,28174.0,0.042,3,2,1,36
715291908,0.001104433,Stable,Total_Trans_Ct,92,13988,1,2,2045,11109.0,0.184,0,1,1,31
709977933,0.9984289,Critical,Total_Trans_Amt,60,8517,3,4,199,9959.0,0.02,0,3,1,52
716454858,0.00532767,Stable,Total_Trans_Ct,94,14257,1,3,2266,4014.0,0.565,0,4,0,35
720539583,0.00043504333,Stable,Total_Trans_Ct,96,14103,1,4,1202,21226.0,0.057,0,2,1,46
739021908,0.011567207,Stable,Total_Trans_Ct,112,13222,3,2,0,3681.0,0.0,0,1,0,56
711289533,0.0011925198,Stable,Total_Trans_Ct,117,14043,3,2,1681,26710.0,0.063,0,3,1,39
716464533,0.0031113576,Stable,Total_Trans_Ct,116,13783,3,3,2517,9550.0,0.264,0,4,0,32
710590683,0.91923606,Critical,Total_Trans_Amt,82,7729,3,5,0,16127.0,0.0,0,0,1,33
710081208,0.9650047,Critical,Total_Trans_Amt,64,7886,3,1,0,4935.0,0.0,0,0,1,52
717482658,0.0036286628,Stable,Total_Trans_Ct,106,14485,2,2,0,18022.0,0.0,0,3,1,55
712246983,0.009859641,Stable,Total_Trans_Ct,121,15338,2,5,2413,16748.0,0.144,0,3,1,50
711460458,0.9943299,Critical,Total_Trans_Amt,75,10583,2,3,0,10973.0,0.0,0,1,1,44
713159133,0.001133636,Stable,Total_Trans_Ct,117,13785,2,2,1472,14143.0,0.104,3,4,0,32
710047533,0.99032557,Critical,Total_Trans_Amt,63,8614,3,3,2201,34516.0,0.064,1,3,1,51
716708583,0.97922564,Critical,Total_Trans_Amt,68,7667,3,5,0,7684.0,0.0,0,0,1,54
712766208,0.7658293,Watch,Total_Trans_Amt,84,8603,2,1,0,34516.0,0.0,3,0,1,45
715150983,0.99470115,Critical,Total_Trans_Amt,60,8898,3,3,0,26021.0,0.0,0,5,0,44
717991533,0.0021174678,Stable,Total_Trans_Ct,105,16461,3,2,1460,3843.0,0.38,0,1,1,44
797641683,0.0022938868,Stable,Total_Trans_Ct,111,16256,3,2,2043,14840.0,0.138,0,3,1,40
714879483,0.9849231,Critical,Total_Trans_Amt,64,7773,3,3,542,3929.0,0.138,0,3,1,39
720105933,0.003387622,Stable,Total_Trans_Ct,107,15243,5,3,2307,11427.0,0.202,0,1,1,48
804670758,0.0018171127,Stable,Total_Trans_Ct,121,15903,3,2,2249,20974.0,0.107,0,5,0,48
818987958,0.0006173924,Stable,Total_Trans_Ct,125,14662,1,3,0,3771.0,0.0,0,1,1,43
824160333,0.0037385446,Stable,Total_Trans_Ct,116,15399,2,2,1453,23362.0,0.062,0,0,1,56
714919308,0.9942246,Critical,Total_Trans_Amt,67,8620,3,3,0,8135.0,0.0,0,4,0,32
717928308,0.0013675498,Stable,Total_Trans_Ct,130,15772,2,2,1774,13669.0,0.13,3,4,0,40
788890533,0.0011617977,Stable,Total_Trans_Ct,106,13756,1,4,2305,34516.0,0.067,3,3,1,54
779692608,0.04273504,Stable,Total_Trans_Ct,115,15097,3,5,0,9764.0,0.0,0,2,1,36
717774333,0.99583876,Critical,Total_Relationship_Count,57,5189,2,5,0,8431.0,0.0,0,2,1,48
